[DEBUG] Building metrics for mode B: sol has 9 routes
[DEBUG] Calculated ride_time=59.58832601632215 for stop_idx=1, stops_count=16
[DEBUG] Calculated ride_time=13.993465534468772 for stop_idx=13, stops_count=4
[DEBUG] Calculated ride_time=5.602419011592942 for stop_idx=14, stops_count=3
[DEBUG] Calculated ride_time=4.749131020035503 for stop_idx=15, stops_count=2
[DEBUG] Calculated ride_time=54.468598066977506 for stop_idx=1, stops_count=11
[DEBUG] Calculated ride_time=50.69628734826915 for stop_idx=2, stops_count=10
[DEBUG] Calculated ride_time=45.398123840368285 for stop_idx=3, stops_count=9
[DEBUG] Calculated ride_time=39.168892738462375 for stop_idx=4, stops_count=8
[DEBUG] Calculated ride_time=38.09141648102657 for stop_idx=5, stops_count=7
[DEBUG] Calculated ride_time=33.47268067685909 for stop_idx=6, stops_count=6
[DEBUG] Calculated ride_time=19.728567397295848 for stop_idx=7, stops_count=5
[DEBUG] Calculated ride_time=16.082076623723307 for stop_idx=8, stops_count=4
[DEBUG] Calculated ride_time=13.508486836854356 for stop_idx=9, stops_count=3
[DEBUG] Calculated ride_time=6.220080560441489 for stop_idx=10, stops_count=2
[DEBUG] Calculated ride_time=56.55263388549984 for stop_idx=1, stops_count=10
[DEBUG] Calculated ride_time=53.84407361203065 for stop_idx=2, stops_count=9
[DEBUG] Calculated ride_time=43.83338124995196 for stop_idx=3, stops_count=8
[DEBUG] Calculated ride_time=41.2575038277169 for stop_idx=4, stops_count=7
[DEBUG] Calculated ride_time=38.07769066882993 for stop_idx=5, stops_count=6
[DEBUG] Calculated ride_time=34.975657112390564 for stop_idx=6, stops_count=5
[DEBUG] Calculated ride_time=34.19786108791461 for stop_idx=7, stops_count=4
[DEBUG] Calculated ride_time=17.49126000924444 for stop_idx=8, stops_count=3
[DEBUG] Calculated ride_time=10.41789145724551 for stop_idx=9, stops_count=2
[DEBUG] Calculated ride_time=58.64582024548659 for stop_idx=1, stops_count=14
[DEBUG] Calculated ride_time=56.24837838180778 for stop_idx=2, stops_count=13
[DEBUG] Calculated ride_time=50.06489998722398 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=41.51371898872075 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=37.95187072369412 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=35.639071368561225 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=29.828477538652663 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=27.925164914052694 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=26.600624037077473 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=21.80116503898764 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=16.997130770165604 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=15.51245541756298 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=5.421695817670589 for stop_idx=13, stops_count=2
[DEBUG] Calculated ride_time=58.23175824422145 for stop_idx=1, stops_count=14
[DEBUG] Calculated ride_time=54.768278299937364 for stop_idx=2, stops_count=13
[DEBUG] Calculated ride_time=51.71886035691843 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=46.25369946729184 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=40.82285310815682 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=35.75116550150041 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=35.634496097829015 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=33.214177880489146 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=19.826935718038392 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=12.666637022127446 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=9.534864205928697 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=7.473704741067431 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=6.073671897010723 for stop_idx=13, stops_count=2
[DEBUG] Calculated ride_time=46.31775325754278 for stop_idx=1, stops_count=14
[DEBUG] Calculated ride_time=43.053297590109906 for stop_idx=2, stops_count=13
[DEBUG] Calculated ride_time=39.63557035314793 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=36.89040791382106 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=34.007987352527834 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=32.23278230842978 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=27.948041267713744 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=22.92210636837945 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=21.217818020630677 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=16.7981064933144 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=15.086955239467311 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=14.592826000388474 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=6.09654825067178 for stop_idx=13, stops_count=2
[DEBUG] Calculated ride_time=56.31014453669264 for stop_idx=1, stops_count=12
[DEBUG] Calculated ride_time=52.54012145335039 for stop_idx=2, stops_count=11
[DEBUG] Calculated ride_time=47.452420399131235 for stop_idx=3, stops_count=10
[DEBUG] Calculated ride_time=43.00525724742169 for stop_idx=4, stops_count=9
[DEBUG] Calculated ride_time=40.60324011301067 for stop_idx=5, stops_count=8
[DEBUG] Calculated ride_time=24.7362012137013 for stop_idx=6, stops_count=7
[DEBUG] Calculated ride_time=15.343170400471156 for stop_idx=7, stops_count=6
[DEBUG] Calculated ride_time=14.693481956497127 for stop_idx=8, stops_count=5
[DEBUG] Calculated ride_time=7.604099956935459 for stop_idx=9, stops_count=4
[DEBUG] Calculated ride_time=6.178903123851587 for stop_idx=10, stops_count=3
[DEBUG] Calculated ride_time=4.703378312713388 for stop_idx=11, stops_count=2
[DEBUG] Calculated ride_time=56.57093496842869 for stop_idx=1, stops_count=15
[DEBUG] Calculated ride_time=53.5832831802946 for stop_idx=2, stops_count=14
[DEBUG] Calculated ride_time=45.242564635473094 for stop_idx=3, stops_count=13
[DEBUG] Calculated ride_time=40.697033163021004 for stop_idx=4, stops_count=12
[DEBUG] Calculated ride_time=38.574107543274884 for stop_idx=5, stops_count=11
[DEBUG] Calculated ride_time=34.97108184165835 for stop_idx=6, stops_count=10
[DEBUG] Calculated ride_time=33.40176398050982 for stop_idx=7, stops_count=9
[DEBUG] Calculated ride_time=31.50302662664206 for stop_idx=8, stops_count=8
[DEBUG] Calculated ride_time=27.659799211584428 for stop_idx=9, stops_count=7
[DEBUG] Calculated ride_time=19.673664148509307 for stop_idx=10, stops_count=6
[DEBUG] Calculated ride_time=15.391210743159377 for stop_idx=11, stops_count=5
[DEBUG] Calculated ride_time=9.395318448596248 for stop_idx=12, stops_count=4
[DEBUG] Calculated ride_time=8.757068181452748 for stop_idx=13, stops_count=3
[DEBUG] Calculated ride_time=5.092276324951363 for stop_idx=14, stops_count=2
