[DEBUG] Building metrics for mode B: sol has 9 routes
[DEBUG] Calculated ride_time=72.57065671897219 for stop_idx=1, stops_count=16
[DEBUG] Calculated ride_time=51.421467759324685 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=49.165859288344436 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=47.27398484057498 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=41.856864293636605 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=25.637529547946954 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=21.993326409740522 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=16.409208481076426 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=14.224516706445453 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=9.534864205928699 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=8.4985653850828 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=7.299844453243396 for stop_idx=13, stops_count=2
[DEBUG] Calculated ride_time=56.534332802571 for stop_idx=1, stops_count=12
[DEBUG] Calculated ride_time=53.82577252910181 for stop_idx=2, stops_count=11
[DEBUG] Calculated ride_time=51.91102172767131 for stop_idx=3, stops_count=10
[DEBUG] Calculated ride_time=45.55597068062958 for stop_idx=4, stops_count=9
[DEBUG] Calculated ride_time=41.60293676799887 for stop_idx=5, stops_count=8
[DEBUG] Calculated ride_time=39.50517513727991 for stop_idx=6, stops_count=7
[DEBUG] Calculated ride_time=35.59331866123911 for stop_idx=7, stops_count=6
[DEBUG] Calculated ride_time=19.820072811940076 for stop_idx=8, stops_count=5
[DEBUG] Calculated ride_time=18.593900255707403 for stop_idx=9, stops_count=4
[DEBUG] Calculated ride_time=11.966620600099093 for stop_idx=10, stops_count=3
[DEBUG] Calculated ride_time=5.215808634721072 for stop_idx=11, stops_count=2
[DEBUG] Calculated ride_time=59.97722402856012 for stop_idx=1, stops_count=12
[DEBUG] Calculated ride_time=58.897460135758216 for stop_idx=2, stops_count=11
[DEBUG] Calculated ride_time=49.73548049450475 for stop_idx=3, stops_count=10
[DEBUG] Calculated ride_time=38.59927153230204 for stop_idx=4, stops_count=9
[DEBUG] Calculated ride_time=32.100099457195654 for stop_idx=5, stops_count=8
[DEBUG] Calculated ride_time=26.033290466283248 for stop_idx=6, stops_count=7
[DEBUG] Calculated ride_time=17.777214430007657 for stop_idx=7, stops_count=6
[DEBUG] Calculated ride_time=14.09640912594353 for stop_idx=8, stops_count=5
[DEBUG] Calculated ride_time=8.988119353429427 for stop_idx=9, stops_count=4
[DEBUG] Calculated ride_time=7.963258709414058 for stop_idx=10, stops_count=3
[DEBUG] Calculated ride_time=5.375943110348474 for stop_idx=11, stops_count=2
[DEBUG] Calculated ride_time=58.00070707224477 for stop_idx=1, stops_count=17
[DEBUG] Calculated ride_time=55.77941313175611 for stop_idx=2, stops_count=16
[DEBUG] Calculated ride_time=54.40225664136045 for stop_idx=3, stops_count=15
[DEBUG] Calculated ride_time=51.554150610558814 for stop_idx=4, stops_count=14
[DEBUG] Calculated ride_time=48.07008194797978 for stop_idx=5, stops_count=13
[DEBUG] Calculated ride_time=47.83445550527089 for stop_idx=6, stops_count=12
[DEBUG] Calculated ride_time=46.96286643078461 for stop_idx=7, stops_count=11
[DEBUG] Calculated ride_time=45.81904874773174 for stop_idx=8, stops_count=10
[DEBUG] Calculated ride_time=41.586923320436135 for stop_idx=9, stops_count=9
[DEBUG] Calculated ride_time=40.12969959222678 for stop_idx=10, stops_count=8
[DEBUG] Calculated ride_time=27.783331521354135 for stop_idx=11, stops_count=7
[DEBUG] Calculated ride_time=25.2143170052174 for stop_idx=12, stops_count=6
[DEBUG] Calculated ride_time=14.300008673526941 for stop_idx=13, stops_count=5
[DEBUG] Calculated ride_time=11.021827193897426 for stop_idx=14, stops_count=4
[DEBUG] Calculated ride_time=6.199491842146538 for stop_idx=15, stops_count=3
[DEBUG] Calculated ride_time=5.746540039657603 for stop_idx=16, stops_count=2
[DEBUG] Calculated ride_time=57.636973049033955 for stop_idx=1, stops_count=12
[DEBUG] Calculated ride_time=54.51435077429963 for stop_idx=2, stops_count=11
[DEBUG] Calculated ride_time=45.11445705497116 for stop_idx=3, stops_count=10
[DEBUG] Calculated ride_time=43.99351572557936 for stop_idx=4, stops_count=9
[DEBUG] Calculated ride_time=38.83947324574314 for stop_idx=5, stops_count=8
[DEBUG] Calculated ride_time=22.24039102927994 for stop_idx=6, stops_count=7
[DEBUG] Calculated ride_time=18.97593536184706 for stop_idx=7, stops_count=6
[DEBUG] Calculated ride_time=17.477534197047806 for stop_idx=8, stops_count=5
[DEBUG] Calculated ride_time=13.039521586802682 for stop_idx=9, stops_count=4
[DEBUG] Calculated ride_time=9.386167907131826 for stop_idx=10, stops_count=3
[DEBUG] Calculated ride_time=6.87434427514773 for stop_idx=11, stops_count=2
[DEBUG] Calculated ride_time=58.234045879587555 for stop_idx=1, stops_count=12
[DEBUG] Calculated ride_time=56.59381132208975 for stop_idx=2, stops_count=11
[DEBUG] Calculated ride_time=51.037145017818915 for stop_idx=3, stops_count=10
[DEBUG] Calculated ride_time=46.70436363441466 for stop_idx=4, stops_count=9
[DEBUG] Calculated ride_time=37.94958308832802 for stop_idx=5, stops_count=8
[DEBUG] Calculated ride_time=37.19923868824534 for stop_idx=6, stops_count=7
[DEBUG] Calculated ride_time=28.620606065348834 for stop_idx=7, stops_count=6
[DEBUG] Calculated ride_time=21.883519912167447 for stop_idx=8, stops_count=5
[DEBUG] Calculated ride_time=20.163218116855937 for stop_idx=9, stops_count=4
[DEBUG] Calculated ride_time=9.910036405970038 for stop_idx=10, stops_count=3
[DEBUG] Calculated ride_time=8.237774953346747 for stop_idx=11, stops_count=2
[DEBUG] Calculated ride_time=59.53571040290172 for stop_idx=1, stops_count=20
[DEBUG] Calculated ride_time=58.43307015643875 for stop_idx=2, stops_count=19
[DEBUG] Calculated ride_time=55.6993458939424 for stop_idx=3, stops_count=18
[DEBUG] Calculated ride_time=54.15519202182103 for stop_idx=4, stops_count=17
[DEBUG] Calculated ride_time=49.07664150906631 for stop_idx=5, stops_count=16
[DEBUG] Calculated ride_time=46.22396020753245 for stop_idx=6, stops_count=15
[DEBUG] Calculated ride_time=45.03667745252357 for stop_idx=7, stops_count=14
[DEBUG] Calculated ride_time=43.837956520684166 for stop_idx=8, stops_count=13
[DEBUG] Calculated ride_time=40.00616728245706 for stop_idx=9, stops_count=12
[DEBUG] Calculated ride_time=30.935693055847835 for stop_idx=10, stops_count=11
[DEBUG] Calculated ride_time=29.1261734812582 for stop_idx=11, stops_count=10
[DEBUG] Calculated ride_time=23.082240844006854 for stop_idx=12, stops_count=9
[DEBUG] Calculated ride_time=21.117162064522027 for stop_idx=13, stops_count=8
[DEBUG] Calculated ride_time=16.052337363963932 for stop_idx=14, stops_count=7
[DEBUG] Calculated ride_time=15.13728321752164 for stop_idx=15, stops_count=6
[DEBUG] Calculated ride_time=10.445343081638779 for stop_idx=16, stops_count=5
[DEBUG] Calculated ride_time=9.784216460834223 for stop_idx=17, stops_count=4
[DEBUG] Calculated ride_time=7.777960244759495 for stop_idx=18, stops_count=3
[DEBUG] Calculated ride_time=5.330190403026359 for stop_idx=19, stops_count=2
